xflr5 v6.61

Rev 6
T1-12.1 m/s-VLM2-9.1kg-x-0.1m
QInf  =   12.120000 m/s
Alpha =   -7.500000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =   -0.016140
Cy    =    0.000000
Cd    =    0.019784     ICd   =    0.001857     PCd   =    0.017927
Cl   = -1.80217e-15
Cm   =    0.249301
ICn   =   -0.000000     PCn   =   -0.000000 
XCP   =    4.079263     YCP   =   -0.000000     ZCP   =    2.278465  
XNP   =    0.000000
Bending =    6.745672

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
 364       2.310e-01       1.759e+00       2.118e-02           0.197          -0.025           0.980       3.155e-03          0.2448
 365       2.148e-01       1.759e+00       2.428e-02           0.173          -0.027           0.985       4.950e-03          0.2777
 366       1.909e-01       1.759e+00       2.831e-02           0.152          -0.028           0.988       6.337e-03          0.3073
 367       1.613e-01       1.759e+00       3.264e-02           0.125          -0.030           0.992       7.200e-03          0.3051
 368       1.283e-01       1.759e+00       3.654e-02           0.095          -0.031           0.995       7.479e-03          0.2605
 369       9.462e-02       1.759e+00       3.951e-02           0.066          -0.032           0.997       7.159e-03          0.1813
 370       6.298e-02       1.759e+00       4.137e-02           0.036          -0.032           0.999       6.267e-03          0.0616
 371       3.594e-02       1.759e+00       4.212e-02          -0.003          -0.033           0.999       4.875e-03         -0.1628
 372       1.569e-02       1.759e+00       4.188e-02          -0.055          -0.033           0.998       3.097e-03         -0.6632
 373       3.875e-03       1.759e+00       4.108e-02          -0.178          -0.033           0.984       1.077e-03         -2.6921
Strip 35
 374       2.231e-01       1.978e+00       2.829e-02           0.212          -0.024           0.977       1.016e-03          0.1715
 375       2.164e-01       1.978e+00       2.970e-02           0.197          -0.025           0.980       2.956e-03          0.2449
 376       2.013e-01       1.978e+00       3.261e-02           0.173          -0.027           0.985       4.638e-03          0.2779
 377       1.789e-01       1.978e+00       3.638e-02           0.152          -0.028           0.988       5.938e-03          0.3075
 378       1.511e-01       1.978e+00       4.044e-02           0.125          -0.030           0.992       6.746e-03          0.3055
 379       1.202e-01       1.978e+00       4.409e-02           0.095          -0.031           0.995       7.008e-03          0.2609
 380       8.866e-02       1.978e+00       4.687e-02           0.066          -0.032           0.997       6.708e-03          0.1818
 381       5.901e-02       1.978e+00       4.862e-02           0.036          -0.032           0.999       5.872e-03          0.0623
 382       3.367e-02       1.978e+00       4.932e-02          -0.003          -0.033           0.999       4.568e-03         -0.1619
 383       1.470e-02       1.978e+00       4.910e-02          -0.055          -0.033           0.998       2.902e-03         -0.6616
 384       3.630e-03       1.978e+00       4.834e-02          -0.178          -0.033           0.984       1.009e-03         -2.6883
Strip 36
 385       2.084e-01       2.193e+00       3.674e-02           0.212          -0.024           0.977       9.126e-04          0.1715
 386       2.022e-01       2.193e+00       3.805e-02           0.197          -0.025           0.980       2.655e-03          0.2450
 387       1.880e-01       2.192e+00       4.077e-02           0.173          -0.027           0.985       4.166e-03          0.2780
 388       1.671e-01       2.192e+00       4.430e-02           0.152          -0.028           0.988       5.333e-03          0.3076
 389       1.412e-01       2.192e+00       4.808e-02           0.125          -0.030           0.992       6.060e-03          0.3056
 390       1.123e-01       2.192e+00       5.149e-02           0.095          -0.031           0.995       6.294e-03          0.2611
 391       8.282e-02       2.192e+00       5.409e-02           0.066          -0.032           0.997       6.025e-03          0.1821
 392       5.512e-02       2.192e+00       5.572e-02           0.036          -0.032           0.999       5.274e-03          0.0627
 393       3.145e-02       2.192e+00       5.638e-02          -0.003          -0.033           0.999       4.103e-03         -0.1614
 394       1.373e-02       2.192e+00       5.617e-02          -0.055          -0.033           0.998       2.607e-03         -0.6607
 395       3.391e-03       2.192e+00       5.547e-02          -0.178          -0.033           0.984       9.061e-04         -2.6863
Strip 37
 396       1.946e-01       2.395e+00       4.470e-02           0.212          -0.024           0.977       7.851e-04          0.1715
 397       1.887e-01       2.395e+00       4.592e-02           0.197          -0.025           0.980       2.284e-03          0.2449
 398       1.755e-01       2.394e+00       4.846e-02           0.173          -0.027           0.985       3.584e-03          0.2779
 399       1.560e-01       2.394e+00       5.175e-02           0.152          -0.028           0.988       4.588e-03          0.3075
 400       1.318e-01       2.394e+00       5.528e-02           0.125          -0.030           0.992       5.213e-03          0.3055
 401       1.048e-01       2.394e+00       5.847e-02           0.095          -0.031           0.995       5.415e-03          0.2609
 402       7.731e-02       2.394e+00       6.089e-02           0.066          -0.032           0.997       5.183e-03          0.1819
 403       5.146e-02       2.394e+00       6.242e-02           0.036          -0.032           0.999       4.538e-03          0.0625
 404       2.936e-02       2.394e+00       6.303e-02          -0.003          -0.033           0.999       3.530e-03         -0.1616
 405       1.282e-02       2.394e+00       6.284e-02          -0.055          -0.033           0.998       2.243e-03         -0.6611
 406       3.166e-03       2.394e+00       6.218e-02          -0.178          -0.033           0.984       7.796e-04         -2.6870
Strip 38
 407       1.821e-01       2.576e+00       5.186e-02           0.212          -0.024           0.977       6.441e-04          0.1713
 408       1.766e-01       2.576e+00       5.300e-02           0.197          -0.025           0.980       1.874e-03          0.2447
 409       1.643e-01       2.576e+00       5.538e-02           0.173          -0.027           0.985       2.940e-03          0.2776
 410       1.460e-01       2.576e+00       5.846e-02           0.152          -0.028           0.988       3.764e-03          0.3071
 411       1.233e-01       2.576e+00       6.177e-02           0.125          -0.030           0.992       4.277e-03          0.3049
 412       9.812e-02       2.576e+00       6.475e-02           0.095          -0.031           0.995       4.442e-03          0.2603
 413       7.236e-02       2.576e+00       6.702e-02           0.066          -0.032           0.997       4.252e-03          0.1811
 414       4.816e-02       2.576e+00       6.844e-02           0.036          -0.032           0.999       3.722e-03          0.0615
 415       2.748e-02       2.576e+00       6.902e-02          -0.003          -0.033           0.999       2.896e-03         -0.1629
 416       1.200e-02       2.576e+00       6.883e-02          -0.055          -0.033           0.998       1.840e-03         -0.6630
 417       2.963e-03       2.576e+00       6.822e-02          -0.178          -0.033           0.984       6.395e-04         -2.6914
Strip 39
 418       1.715e-01       2.731e+00       5.795e-02           0.212          -0.024           0.977       4.978e-04          0.1710
 419       1.663e-01       2.731e+00       5.903e-02           0.197          -0.025           0.980       1.448e-03          0.2440
 420       1.547e-01       2.731e+00       6.126e-02           0.173          -0.027           0.985       2.273e-03          0.2766
 421       1.375e-01       2.731e+00       6.416e-02           0.152          -0.028           0.988       2.909e-03          0.3059
 422       1.162e-01       2.731e+00       6.728e-02           0.125          -0.030           0.992       3.305e-03          0.3036
 423       9.240e-02       2.731e+00       7.008e-02           0.095          -0.031           0.995       3.433e-03          0.2587
 424       6.814e-02       2.731e+00       7.222e-02           0.066          -0.032           0.997       3.286e-03          0.1794
 425       4.535e-02       2.730e+00       7.357e-02           0.036          -0.032           0.999       2.877e-03          0.0597
 426       2.588e-02       2.730e+00       7.411e-02          -0.003          -0.033           0.999       2.238e-03         -0.1651
 427       1.130e-02       2.730e+00       7.393e-02          -0.055          -0.033           0.998       1.422e-03         -0.6664
 428       2.790e-03       2.730e+00       7.335e-02          -0.178          -0.033           0.984       4.943e-04         -2.6989
Strip 40
 429       1.632e-01       2.852e+00       6.273e-02           0.212          -0.024           0.977       3.519e-04          0.1695
 430       1.583e-01       2.852e+00       6.376e-02           0.197          -0.025           0.980       1.024e-03          0.2414
 431       1.472e-01       2.852e+00       6.589e-02           0.173          -0.027           0.985       1.607e-03          0.2730
 432       1.308e-01       2.852e+00       6.865e-02           0.152          -0.028           0.988       2.057e-03          0.3016
 433       1.105e-01       2.852e+00       7.161e-02           0.125          -0.030           0.992       2.337e-03          0.2992
 434       8.791e-02       2.852e+00       7.428e-02           0.095          -0.031           0.995       2.427e-03          0.2549
 435       6.483e-02       2.852e+00       7.631e-02           0.066          -0.032           0.997       2.323e-03          0.1765
 436       4.315e-02       2.852e+00       7.759e-02           0.036          -0.032           0.999       2.034e-03          0.0577
 437       2.462e-02       2.852e+00       7.811e-02          -0.003          -0.033           0.999       1.582e-03         -0.1663
 438       1.075e-02       2.852e+00       7.794e-02          -0.055          -0.033           0.998       1.005e-03         -0.6670
 439       2.655e-03       2.852e+00       7.739e-02          -0.178          -0.033           0.984       3.494e-04         -2.6990
Strip 41
 440       1.574e-01       2.936e+00       6.603e-02           0.212          -0.024           0.977       2.091e-04          0.1620
 441       1.527e-01       2.936e+00       6.702e-02           0.197          -0.025           0.980       6.084e-04          0.2283
 442       1.420e-01       2.936e+00       6.907e-02           0.173          -0.027           0.985       9.546e-04          0.2541
 443       1.262e-01       2.936e+00       7.173e-02           0.152          -0.028           0.988       1.222e-03          0.2788
 444       1.066e-01       2.936e+00       7.459e-02           0.125          -0.030           0.992       1.388e-03          0.2767
 445       8.482e-02       2.936e+00       7.717e-02           0.095          -0.031           0.995       1.442e-03          0.2380
 446       6.255e-02       2.936e+00       7.913e-02           0.066          -0.032           0.997       1.380e-03          0.1696
 447       4.163e-02       2.936e+00       8.036e-02           0.036          -0.032           0.999       1.208e-03          0.0625
 448       2.376e-02       2.936e+00       8.086e-02          -0.003          -0.033           0.999       9.401e-04         -0.1502
 449       1.037e-02       2.936e+00       8.070e-02          -0.055          -0.033           0.998       5.973e-04         -0.6362
 450       2.561e-03       2.936e+00       8.017e-02          -0.178          -0.033           0.984       2.076e-04         -2.6264
Strip 42
 451       1.545e-01       2.979e+00       6.771e-02           0.212          -0.024           0.977       6.929e-05          0.1355
 452       1.499e-01       2.979e+00       6.868e-02           0.197          -0.025           0.980       2.016e-04          0.1789
 453       1.394e-01       2.979e+00       7.069e-02           0.173          -0.027           0.985       3.163e-04          0.1825
 454       1.239e-01       2.979e+00       7.331e-02           0.152          -0.028           0.988       4.049e-04          0.1939
 455       1.046e-01       2.978e+00       7.611e-02           0.125          -0.030           0.992       4.601e-04          0.1912
 456       8.324e-02       2.978e+00       7.864e-02           0.095          -0.031           0.995       4.779e-04          0.1675
 457       6.139e-02       2.978e+00       8.057e-02           0.066          -0.032           0.997       4.574e-04          0.1311
 458       4.086e-02       2.978e+00       8.178e-02           0.036          -0.032           0.999       4.004e-04          0.0770
 459       2.331e-02       2.978e+00       8.226e-02          -0.003          -0.033           0.999       3.115e-04         -0.0619
 460       1.018e-02       2.978e+00       8.211e-02          -0.055          -0.033           0.998       1.979e-04         -0.4619
 461       2.514e-03       2.978e+00       8.159e-02          -0.178          -0.033           0.984       6.880e-05         -2.2460




Horizontal StabilizerCp Coefficients
Strip 1
   0       1.117e+00      -7.457e-01       4.013e-01          -0.015           0.000           1.000       9.633e-06         -0.0139
   1       1.113e+00      -7.457e-01       4.013e-01          -0.015           0.000           1.000       2.812e-05         -0.0227
   2       1.104e+00      -7.457e-01       4.011e-01          -0.015           0.000           1.000       4.433e-05         -0.0329
   3       1.092e+00      -7.457e-01       4.009e-01          -0.015           0.000           1.000       5.694e-05         -0.0449
   4       1.076e+00      -7.457e-01       4.007e-01          -0.015           0.000           1.000       6.495e-05         -0.0604
   5       1.059e+00      -7.457e-01       4.004e-01          -0.015           0.000           1.000       6.769e-05         -0.0818
   6       1.042e+00      -7.457e-01       4.002e-01          -0.015           0.000           1.000       6.495e-05         -0.1144
   7       1.025e+00      -7.457e-01       3.999e-01          -0.015           0.000           1.000       5.694e-05         -0.1699
   8       1.011e+00      -7.457e-01       3.997e-01          -0.015           0.000           1.000       4.433e-05         -0.2810
   9       1.000e+00      -7.457e-01       3.995e-01          -0.015           0.000           1.000       2.812e-05         -0.5809
  10       9.942e-01      -7.457e-01       3.994e-01          -0.015           0.000           1.000       9.633e-06         -1.8152
Strip 2
  11       1.117e+00      -7.382e-01       4.013e-01          -0.015           0.000           1.000       2.870e-05         -0.0219
  12       1.113e+00      -7.382e-01       4.013e-01          -0.015           0.000           1.000       8.378e-05         -0.0382
  13       1.104e+00      -7.382e-01       4.011e-01          -0.015           0.000           1.000       1.321e-04         -0.0568
  14       1.092e+00      -7.382e-01       4.009e-01          -0.015           0.000           1.000       1.697e-04         -0.0784
  15       1.076e+00      -7.382e-01       4.007e-01          -0.015           0.000           1.000       1.935e-04         -0.1059
  16       1.059e+00      -7.382e-01       4.004e-01          -0.015           0.000           1.000       2.017e-04         -0.1443
  17       1.042e+00      -7.382e-01       4.002e-01          -0.015           0.000           1.000       1.935e-04         -0.2031
  18       1.025e+00      -7.382e-01       3.999e-01          -0.015           0.000           1.000       1.697e-04         -0.3046
  19       1.011e+00      -7.382e-01       3.997e-01          -0.015           0.000           1.000       1.321e-04         -0.5105
  20       1.000e+00      -7.382e-01       3.995e-01          -0.015           0.000           1.000       8.378e-05         -1.0130
  21       9.942e-01      -7.382e-01       3.994e-01          -0.015           0.000           1.000       2.870e-05         -2.6835
Strip 3
  22       1.117e+00      -7.232e-01       4.013e-01          -0.015           0.000           1.000       4.719e-05         -0.0310
  23       1.113e+00      -7.232e-01       4.013e-01          -0.015           0.000           1.000       1.377e-04         -0.0549
  24       1.104e+00      -7.232e-01       4.011e-01          -0.015           0.000           1.000       2.171e-04         -0.0832
  25       1.092e+00      -7.232e-01       4.009e-01          -0.015           0.000           1.000       2.789e-04         -0.1165
  26       1.076e+00      -7.232e-01       4.007e-01          -0.015           0.000           1.000       3.181e-04         -0.1587
  27       1.059e+00      -7.232e-01       4.004e-01          -0.015           0.000           1.000       3.316e-04         -0.2175
  28       1.042e+00      -7.232e-01       4.002e-01          -0.015           0.000           1.000       3.181e-04         -0.3072
  29       1.025e+00      -7.232e-01       3.999e-01          -0.015           0.000           1.000       2.789e-04         -0.4577
  30       1.011e+00      -7.232e-01       3.997e-01          -0.015           0.000           1.000       2.171e-04         -0.7360
  31       1.000e+00      -7.232e-01       3.995e-01          -0.015           0.000           1.000       1.377e-04         -1.3464
  32       9.942e-01      -7.232e-01       3.994e-01          -0.015           0.000           1.000       4.719e-05         -3.3904
Strip 4
  33       1.117e+00      -7.011e-01       4.013e-01          -0.015          -0.000           1.000       6.471e-05         -0.0408
  34       1.113e+00      -7.011e-01       4.013e-01          -0.015          -0.000           1.000       1.889e-04         -0.0727
  35       1.104e+00      -7.011e-01       4.011e-01          -0.015          -0.000           1.000       2.978e-04         -0.1110
  36       1.092e+00      -7.011e-01       4.009e-01          -0.015          -0.000           1.000       3.825e-04         -0.1564
  37       1.076e+00      -7.011e-01       4.007e-01          -0.015          -0.000           1.000       4.363e-04         -0.2138
  38       1.059e+00      -7.011e-01       4.004e-01          -0.015          -0.000           1.000       4.547e-04         -0.2924
  39       1.042e+00      -7.011e-01       4.002e-01          -0.015          -0.000           1.000       4.363e-04         -0.4082
  40       1.025e+00      -7.011e-01       3.999e-01          -0.015          -0.000           1.000       3.825e-04         -0.5914
  41       1.011e+00      -7.011e-01       3.997e-01          -0.015           0.000           1.000       2.978e-04         -0.9111
  42       1.000e+00      -7.011e-01       3.995e-01          -0.015          -0.000           1.000       1.889e-04         -1.6020
  43       9.942e-01      -7.011e-01       3.994e-01          -0.015           0.000           1.000       6.471e-05         -3.9603
Strip 5
  44       1.117e+00      -6.723e-01       4.013e-01          -0.015           0.000           1.000       8.092e-05         -0.0507
  45       1.113e+00      -6.723e-01       4.013e-01          -0.015           0.000           1.000       2.362e-04         -0.0904
  46       1.104e+00      -6.723e-01       4.011e-01          -0.015           0.000           1.000       3.724e-04         -0.1382
  47       1.092e+00      -6.723e-01       4.009e-01          -0.015           0.000           1.000       4.783e-04         -0.1946
  48       1.076e+00      -6.723e-01       4.007e-01          -0.015           0.000           1.000       5.456e-04         -0.2652
  49       1.059e+00      -6.723e-01       4.004e-01          -0.015           0.000           1.000       5.686e-04         -0.3592
  50       1.042e+00      -6.723e-01       4.002e-01          -0.015           0.000           1.000       5.456e-04         -0.4926
  51       1.025e+00      -6.723e-01       3.999e-01          -0.015           0.000           1.000       4.783e-04         -0.6963
  52       1.011e+00      -6.723e-01       3.997e-01          -0.015           0.000           1.000       3.724e-04         -1.0452
  53       1.000e+00      -6.723e-01       3.995e-01          -0.015           0.000           1.000       2.362e-04         -1.8028
  54       9.942e-01      -6.723e-01       3.994e-01          -0.015          -0.000           1.000       8.092e-05         -4.4188
Strip 6
  55       1.117e+00      -6.375e-01       4.013e-01          -0.015           0.000           1.000       9.548e-05         -0.0596
  56       1.113e+00      -6.375e-01       4.013e-01          -0.015           0.000           1.000       2.787e-04         -0.1062
  57       1.104e+00      -6.375e-01       4.011e-01          -0.015           0.000           1.000       4.394e-04         -0.1621
  58       1.092e+00      -6.375e-01       4.009e-01          -0.015           0.000           1.000       5.644e-04         -0.2276
  59       1.076e+00      -6.375e-01       4.007e-01          -0.015           0.000           1.000       6.437e-04         -0.3081
  60       1.059e+00      -6.375e-01       4.004e-01          -0.015           0.000           1.000       6.709e-04         -0.4129
  61       1.042e+00      -6.375e-01       4.002e-01          -0.015           0.000           1.000       6.437e-04         -0.5582
  62       1.025e+00      -6.375e-01       3.999e-01          -0.015           0.000           1.000       5.644e-04         -0.7763
  63       1.011e+00      -6.375e-01       3.997e-01          -0.015           0.000           1.000       4.394e-04         -1.1484
  64       1.000e+00      -6.375e-01       3.995e-01          -0.015           0.000           1.000       2.787e-04         -1.9606
  65       9.942e-01      -6.375e-01       3.994e-01          -0.015           0.000           1.000       9.548e-05         -4.7842
Strip 7
  66       1.117e+00      -5.973e-01       4.013e-01          -0.015          -0.000           1.000       1.081e-04         -0.0669
  67       1.113e+00      -5.973e-01       4.013e-01          -0.015           0.000           1.000       3.155e-04         -0.1190
  68       1.104e+00      -5.973e-01       4.011e-01          -0.015           0.000           1.000       4.974e-04         -0.1814
  69       1.092e+00      -5.973e-01       4.009e-01          -0.015           0.000           1.000       6.390e-04         -0.2537
  70       1.076e+00      -5.973e-01       4.007e-01          -0.015           0.000           1.000       7.288e-04         -0.3414
  71       1.059e+00      -5.973e-01       4.004e-01          -0.015          -0.000           1.000       7.596e-04         -0.4539
  72       1.042e+00      -5.973e-01       4.002e-01          -0.015          -0.000           1.000       7.288e-04         -0.6077
  73       1.025e+00      -5.973e-01       3.999e-01          -0.015           0.000           1.000       6.390e-04         -0.8369
  74       1.011e+00      -5.973e-01       3.997e-01          -0.015          -0.000           1.000       4.974e-04         -1.2275
  75       1.000e+00      -5.973e-01       3.995e-01          -0.015          -0.000           1.000       3.155e-04         -2.0836
  76       9.942e-01      -5.973e-01       3.994e-01          -0.015           0.000           1.000       1.081e-04         -5.0715
Strip 8
  77       1.117e+00      -5.525e-01       4.013e-01          -0.015           0.000           1.000       1.185e-04         -0.0725
  78       1.113e+00      -5.525e-01       4.013e-01          -0.015           0.000           1.000       3.459e-04         -0.1289
  79       1.104e+00      -5.525e-01       4.011e-01          -0.015          -0.000           1.000       5.453e-04         -0.1961
  80       1.092e+00      -5.525e-01       4.009e-01          -0.015          -0.000           1.000       7.006e-04         -0.2734
  81       1.076e+00      -5.525e-01       4.007e-01          -0.015           0.000           1.000       7.990e-04         -0.3664
  82       1.059e+00      -5.525e-01       4.004e-01          -0.015           0.000           1.000       8.328e-04         -0.4845
  83       1.042e+00      -5.525e-01       4.002e-01          -0.015           0.000           1.000       7.990e-04         -0.6447
  84       1.025e+00      -5.525e-01       3.999e-01          -0.015           0.000           1.000       7.006e-04         -0.8825
  85       1.011e+00      -5.525e-01       3.997e-01          -0.015           0.000           1.000       5.453e-04         -1.2879
  86       1.000e+00      -5.525e-01       3.995e-01          -0.015           0.000           1.000       3.459e-04         -2.1786
  87       9.942e-01      -5.525e-01       3.994e-01          -0.015          -0.000           1.000       1.185e-04         -5.2948
Strip 9
  88       1.117e+00      -5.041e-01       4.013e-01          -0.015           0.000           1.000       1.265e-04         -0.0767
  89       1.113e+00      -5.041e-01       4.013e-01          -0.015           0.000           1.000       3.693e-04         -0.1363
  90       1.104e+00      -5.041e-01       4.011e-01          -0.015           0.000           1.000       5.822e-04         -0.2070
  91       1.092e+00      -5.041e-01       4.009e-01          -0.015          -0.000           1.000       7.479e-04         -0.2881
  92       1.076e+00      -5.041e-01       4.007e-01          -0.015          -0.000           1.000       8.530e-04         -0.3849
  93       1.059e+00      -5.041e-01       4.004e-01          -0.015           0.000           1.000       8.890e-04         -0.5071
  94       1.042e+00      -5.041e-01       4.002e-01          -0.015           0.000           1.000       8.530e-04         -0.6722
  95       1.025e+00      -5.041e-01       3.999e-01          -0.015           0.000           1.000       7.479e-04         -0.9167
  96       1.011e+00      -5.041e-01       3.997e-01          -0.015           0.000           1.000       5.822e-04         -1.3337
  97       1.000e+00      -5.041e-01       3.995e-01          -0.015          -0.000           1.000       3.693e-04         -2.2513
  98       9.942e-01      -5.041e-01       3.994e-01          -0.015          -0.000           1.000       1.265e-04         -5.4666
Strip 10
  99       1.117e+00      -4.531e-01       4.013e-01          -0.015           0.000           1.000       1.319e-04         -0.0798
 100       1.113e+00      -4.531e-01       4.013e-01          -0.015           0.000           1.000       3.851e-04         -0.1417
 101       1.104e+00      -4.531e-01       4.011e-01          -0.015           0.000           1.000       6.071e-04         -0.2150
 102       1.092e+00      -4.531e-01       4.009e-01          -0.015           0.000           1.000       7.800e-04         -0.2988
 103       1.076e+00      -4.531e-01       4.007e-01          -0.015           0.000           1.000       8.896e-04         -0.3985
 104       1.059e+00      -4.531e-01       4.004e-01          -0.015           0.000           1.000       9.271e-04         -0.5238
 105       1.042e+00      -4.531e-01       4.002e-01          -0.015           0.000           1.000       8.896e-04         -0.6926
 106       1.025e+00      -4.531e-01       3.999e-01          -0.015           0.000           1.000       7.800e-04         -0.9423
 107       1.011e+00      -4.531e-01       3.997e-01          -0.015           0.000           1.000       6.071e-04         -1.3683
 108       1.000e+00      -4.531e-01       3.995e-01          -0.015           0.000           1.000       3.851e-04         -2.3066
 109       9.942e-01      -4.531e-01       3.994e-01          -0.015           0.000           1.000       1.319e-04         -5.5975
Strip 11
 110       1.117e+00      -4.004e-01       4.013e-01          -0.015           0.000           1.000       1.347e-04         -0.0820
 111       1.113e+00      -4.004e-01       4.013e-01          -0.015           0.000           1.000       3.931e-04         -0.1456
 112       1.104e+00      -4.004e-01       4.011e-01          -0.015          -0.000           1.000       6.198e-04         -0.2209
 113       1.092e+00      -4.004e-01       4.009e-01          -0.015          -0.000           1.000       7.962e-04         -0.3066
 114       1.076e+00      -4.004e-01       4.007e-01          -0.015          -0.000           1.000       9.081e-04         -0.4084
 115       1.059e+00      -4.004e-01       4.004e-01          -0.015           0.000           1.000       9.464e-04         -0.5361
 116       1.042e+00      -4.004e-01       4.002e-01          -0.015           0.000           1.000       9.081e-04         -0.7077
 117       1.025e+00      -4.004e-01       3.999e-01          -0.015           0.000           1.000       7.962e-04         -0.9613
 118       1.011e+00      -4.004e-01       3.997e-01          -0.015           0.000           1.000       6.198e-04         -1.3942
 119       1.000e+00      -4.004e-01       3.995e-01          -0.015          -0.000           1.000       3.931e-04         -2.3484
 120       9.942e-01      -4.004e-01       3.994e-01          -0.015          -0.000           1.000       1.347e-04         -5.6967
Strip 12
 121       1.117e+00      -3.472e-01       4.013e-01          -0.015          -0.000           1.000       1.347e-04         -0.0837
 122       1.113e+00      -3.472e-01       4.013e-01          -0.015          -0.000           1.000       3.931e-04         -0.1485
 123       1.104e+00      -3.472e-01       4.011e-01          -0.015           0.000           1.000       6.198e-04         -0.2251
 124       1.092e+00      -3.472e-01       4.009e-01          -0.015           0.000           1.000       7.962e-04         -0.3123
 125       1.076e+00      -3.472e-01       4.007e-01          -0.015           0.000           1.000       9.081e-04         -0.4157
 126       1.059e+00      -3.472e-01       4.004e-01          -0.015           0.000           1.000       9.464e-04         -0.5451
 127       1.042e+00      -3.472e-01       4.002e-01          -0.015           0.000           1.000       9.081e-04         -0.7188
 128       1.025e+00      -3.472e-01       3.999e-01          -0.015           0.000           1.000       7.962e-04         -0.9755
 129       1.011e+00      -3.472e-01       3.997e-01          -0.015           0.000           1.000       6.198e-04         -1.4136
 130       1.000e+00      -3.472e-01       3.995e-01          -0.015           0.000           1.000       3.931e-04         -2.3796
 131       9.942e-01      -3.472e-01       3.994e-01          -0.015           0.000           1.000       1.347e-04         -5.7711
Strip 13
 132       1.117e+00      -2.946e-01       4.013e-01          -0.015           0.000           1.000       1.319e-04         -0.0849
 133       1.113e+00      -2.946e-01       4.013e-01          -0.015           0.000           1.000       3.851e-04         -0.1506
 134       1.104e+00      -2.946e-01       4.011e-01          -0.015          -0.000           1.000       6.071e-04         -0.2282
 135       1.092e+00      -2.946e-01       4.009e-01          -0.015           0.000           1.000       7.800e-04         -0.3165
 136       1.076e+00      -2.946e-01       4.007e-01          -0.015           0.000           1.000       8.896e-04         -0.4209
 137       1.059e+00      -2.946e-01       4.004e-01          -0.015           0.000           1.000       9.271e-04         -0.5516
 138       1.042e+00      -2.946e-01       4.002e-01          -0.015           0.000           1.000       8.896e-04         -0.7270
 139       1.025e+00      -2.946e-01       3.999e-01          -0.015           0.000           1.000       7.800e-04         -0.9859
 140       1.011e+00      -2.946e-01       3.997e-01          -0.015           0.000           1.000       6.071e-04         -1.4278
 141       1.000e+00      -2.946e-01       3.995e-01          -0.015           0.000           1.000       3.851e-04         -2.4028
 142       9.942e-01      -2.946e-01       3.994e-01          -0.015           0.000           1.000       1.319e-04         -5.8263
Strip 14
 143       1.117e+00      -2.435e-01       4.013e-01          -0.015           0.000           1.000       1.265e-04         -0.0857
 144       1.113e+00      -2.435e-01       4.013e-01          -0.015           0.000           1.000       3.693e-04         -0.1521
 145       1.104e+00      -2.435e-01       4.011e-01          -0.015           0.000           1.000       5.822e-04         -0.2305
 146       1.092e+00      -2.435e-01       4.009e-01          -0.015           0.000           1.000       7.479e-04         -0.3195
 147       1.076e+00      -2.435e-01       4.007e-01          -0.015          -0.000           1.000       8.530e-04         -0.4247
 148       1.059e+00      -2.435e-01       4.004e-01          -0.015           0.000           1.000       8.890e-04         -0.5563
 149       1.042e+00      -2.435e-01       4.002e-01          -0.015           0.000           1.000       8.530e-04         -0.7328
 150       1.025e+00      -2.435e-01       3.999e-01          -0.015           0.000           1.000       7.479e-04         -0.9934
 151       1.011e+00      -2.435e-01       3.997e-01          -0.015           0.000           1.000       5.822e-04         -1.4382
 152       1.000e+00      -2.435e-01       3.995e-01          -0.015           0.000           1.000       3.693e-04         -2.4197
 153       9.942e-01      -2.435e-01       3.994e-01          -0.015          -0.000           1.000       1.265e-04         -5.8666
Strip 15
 154       1.117e+00      -1.951e-01       4.013e-01          -0.015           0.000           1.000       1.185e-04         -0.0863
 155       1.113e+00      -1.951e-01       4.013e-01          -0.015           0.000           1.000       3.459e-04         -0.1531
 156       1.104e+00      -1.951e-01       4.011e-01          -0.015           0.000           1.000       5.453e-04         -0.2320
 157       1.092e+00      -1.951e-01       4.009e-01          -0.015           0.000           1.000       7.006e-04         -0.3216
 158       1.076e+00      -1.951e-01       4.007e-01          -0.015           0.000           1.000       7.990e-04         -0.4274
 159       1.059e+00      -1.951e-01       4.004e-01          -0.015           0.000           1.000       8.328e-04         -0.5597
 160       1.042e+00      -1.951e-01       4.002e-01          -0.015           0.000           1.000       7.990e-04         -0.7370
 161       1.025e+00      -1.951e-01       3.999e-01          -0.015           0.000           1.000       7.006e-04         -0.9988
 162       1.011e+00      -1.951e-01       3.997e-01          -0.015           0.000           1.000       5.453e-04         -1.4456
 163       1.000e+00      -1.951e-01       3.995e-01          -0.015          -0.000           1.000       3.459e-04         -2.4317
 164       9.942e-01      -1.951e-01       3.994e-01          -0.015          -0.000           1.000       1.185e-04         -5.8953
Strip 16
 165       1.117e+00      -1.504e-01       4.013e-01          -0.015           0.000           1.000       1.081e-04         -0.0867
 166       1.113e+00      -1.504e-01       4.013e-01          -0.015           0.000           1.000       3.155e-04         -0.1538
 167       1.104e+00      -1.504e-01       4.011e-01          -0.015           0.000           1.000       4.974e-04         -0.2331
