xflr5 v6.61

Rev 6
T1-12.1 m/s-VLM2-9.1kg-x-0.1m
QInf  =   12.120000 m/s
Alpha =    0.000000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    0.800900
Cy    =   -0.000000
Cd    =    0.021557     ICd   =    0.008913     PCd   =    0.012644
Cl   = -8.27946e-14
Cm   =   -0.553993
ICn   =   -0.000000     PCn   =   -0.000000 
XCP   =    0.062780     YCP   =    0.000000     ZCP   =    0.012815  
XNP   =    0.000000
Bending =   71.243434

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
 376       2.013e-01       1.978e+00       3.261e-02           0.173          -0.027           0.985       4.638e-03          0.4874
 377       1.789e-01       1.978e+00       3.638e-02           0.152          -0.028           0.988       5.938e-03          0.6015
 378       1.511e-01       1.978e+00       4.044e-02           0.125          -0.030           0.992       6.746e-03          0.7006
 379       1.202e-01       1.978e+00       4.409e-02           0.095          -0.031           0.995       7.008e-03          0.7823
 380       8.866e-02       1.978e+00       4.687e-02           0.066          -0.032           0.997       6.708e-03          0.8711
 381       5.901e-02       1.978e+00       4.862e-02           0.036          -0.032           0.999       5.872e-03          0.9970
 382       3.367e-02       1.978e+00       4.932e-02          -0.003          -0.033           0.999       4.568e-03          1.1872
 383       1.470e-02       1.978e+00       4.910e-02          -0.055          -0.033           0.998       2.902e-03          1.5873
 384       3.630e-03       1.978e+00       4.834e-02          -0.178          -0.033           0.984       1.009e-03          2.5648
Strip 36
 385       2.084e-01       2.193e+00       3.674e-02           0.212          -0.024           0.977       9.126e-04          0.2458
 386       2.022e-01       2.193e+00       3.805e-02           0.197          -0.025           0.980       2.655e-03          0.3795
 387       1.880e-01       2.192e+00       4.077e-02           0.173          -0.027           0.985       4.166e-03          0.4862
 388       1.671e-01       2.192e+00       4.430e-02           0.152          -0.028           0.988       5.333e-03          0.5998
 389       1.412e-01       2.192e+00       4.808e-02           0.125          -0.030           0.992       6.060e-03          0.6983
 390       1.123e-01       2.192e+00       5.149e-02           0.095          -0.031           0.995       6.294e-03          0.7795
 391       8.282e-02       2.192e+00       5.409e-02           0.066          -0.032           0.997       6.025e-03          0.8676
 392       5.512e-02       2.192e+00       5.572e-02           0.036          -0.032           0.999       5.274e-03          0.9925
 393       3.145e-02       2.192e+00       5.638e-02          -0.003          -0.033           0.999       4.103e-03          1.1810
 394       1.373e-02       2.192e+00       5.617e-02          -0.055          -0.033           0.998       2.607e-03          1.5774
 395       3.391e-03       2.192e+00       5.547e-02          -0.178          -0.033           0.984       9.061e-04          2.5416
Strip 37
 396       1.946e-01       2.395e+00       4.470e-02           0.212          -0.024           0.977       7.851e-04          0.2445
 397       1.887e-01       2.395e+00       4.592e-02           0.197          -0.025           0.980       2.284e-03          0.3772
 398       1.755e-01       2.394e+00       4.846e-02           0.173          -0.027           0.985       3.584e-03          0.4827
 399       1.560e-01       2.394e+00       5.175e-02           0.152          -0.028           0.988       4.588e-03          0.5951
 400       1.318e-01       2.394e+00       5.528e-02           0.125          -0.030           0.992       5.213e-03          0.6924
 401       1.048e-01       2.394e+00       5.847e-02           0.095          -0.031           0.995       5.415e-03          0.7721
 402       7.731e-02       2.394e+00       6.089e-02           0.066          -0.032           0.997       5.183e-03          0.8583
 403       5.146e-02       2.394e+00       6.242e-02           0.036          -0.032           0.999       4.538e-03          0.9806
 404       2.936e-02       2.394e+00       6.303e-02          -0.003          -0.033           0.999       3.530e-03          1.1646
 405       1.282e-02       2.394e+00       6.284e-02          -0.055          -0.033           0.998       2.243e-03          1.5508
 406       3.166e-03       2.394e+00       6.218e-02          -0.178          -0.033           0.984       7.796e-04          2.4796
Strip 38
 407       1.821e-01       2.576e+00       5.186e-02           0.212          -0.024           0.977       6.441e-04          0.2418
 408       1.766e-01       2.576e+00       5.300e-02           0.197          -0.025           0.980       1.874e-03          0.3723
 409       1.643e-01       2.576e+00       5.538e-02           0.173          -0.027           0.985       2.940e-03          0.4753
 410       1.460e-01       2.576e+00       5.846e-02           0.152          -0.028           0.988       3.764e-03          0.5851
 411       1.233e-01       2.576e+00       6.177e-02           0.125          -0.030           0.992       4.277e-03          0.6796
 412       9.812e-02       2.576e+00       6.475e-02           0.095          -0.031           0.995       4.442e-03          0.7562
 413       7.236e-02       2.576e+00       6.702e-02           0.066          -0.032           0.997       4.252e-03          0.8385
 414       4.816e-02       2.576e+00       6.844e-02           0.036          -0.032           0.999       3.722e-03          0.9554
 415       2.748e-02       2.576e+00       6.902e-02          -0.003          -0.033           0.999       2.896e-03          1.1301
 416       1.200e-02       2.576e+00       6.883e-02          -0.055          -0.033           0.998       1.840e-03          1.4953
 417       2.963e-03       2.576e+00       6.822e-02          -0.178          -0.033           0.984       6.395e-04          2.3507
Strip 39
 418       1.715e-01       2.731e+00       5.795e-02           0.212          -0.024           0.977       4.978e-04          0.2360
 419       1.663e-01       2.731e+00       5.903e-02           0.197          -0.025           0.980       1.448e-03          0.3621
 420       1.547e-01       2.731e+00       6.126e-02           0.173          -0.027           0.985       2.273e-03          0.4600
 421       1.375e-01       2.731e+00       6.416e-02           0.152          -0.028           0.988       2.909e-03          0.5645
 422       1.162e-01       2.731e+00       6.728e-02           0.125          -0.030           0.992       3.305e-03          0.6533
 423       9.240e-02       2.731e+00       7.008e-02           0.095          -0.031           0.995       3.433e-03          0.7239
 424       6.814e-02       2.731e+00       7.222e-02           0.066          -0.032           0.997       3.286e-03          0.7991
 425       4.535e-02       2.730e+00       7.357e-02           0.036          -0.032           0.999       2.877e-03          0.9061
 426       2.588e-02       2.730e+00       7.411e-02          -0.003          -0.033           0.999       2.238e-03          1.0636
 427       1.130e-02       2.730e+00       7.393e-02          -0.055          -0.033           0.998       1.422e-03          1.3895
 428       2.790e-03       2.730e+00       7.335e-02          -0.178          -0.033           0.984       4.943e-04          2.1061
Strip 40
 429       1.632e-01       2.852e+00       6.273e-02           0.212          -0.024           0.977       3.519e-04          0.2243
 430       1.583e-01       2.852e+00       6.376e-02           0.197          -0.025           0.980       1.024e-03          0.3412
 431       1.472e-01       2.852e+00       6.589e-02           0.173          -0.027           0.985       1.607e-03          0.4285
 432       1.308e-01       2.852e+00       6.865e-02           0.152          -0.028           0.988       2.057e-03          0.5221
 433       1.105e-01       2.852e+00       7.161e-02           0.125          -0.030           0.992       2.337e-03          0.6001
 434       8.791e-02       2.852e+00       7.428e-02           0.095          -0.031           0.995       2.427e-03          0.6597
 435       6.483e-02       2.852e+00       7.631e-02           0.066          -0.032           0.997       2.323e-03          0.7229
 436       4.315e-02       2.852e+00       7.759e-02           0.036          -0.032           0.999       2.034e-03          0.8136
 437       2.462e-02       2.852e+00       7.811e-02          -0.003          -0.033           0.999       1.582e-03          0.9428
 438       1.075e-02       2.852e+00       7.794e-02          -0.055          -0.033           0.998       1.005e-03          1.2015
 439       2.655e-03       2.852e+00       7.739e-02          -0.178          -0.033           0.984       3.494e-04          1.6758
Strip 41
 440       1.574e-01       2.936e+00       6.603e-02           0.212          -0.024           0.977       2.091e-04          0.2012
 441       1.527e-01       2.936e+00       6.702e-02           0.197          -0.025           0.980       6.084e-04          0.2993
 442       1.420e-01       2.936e+00       6.907e-02           0.173          -0.027           0.985       9.546e-04          0.3646
 443       1.262e-01       2.936e+00       7.173e-02           0.152          -0.028           0.988       1.222e-03          0.4359
 444       1.066e-01       2.936e+00       7.459e-02           0.125          -0.030           0.992       1.388e-03          0.4931
 445       8.482e-02       2.936e+00       7.717e-02           0.095          -0.031           0.995       1.442e-03          0.5348
 446       6.255e-02       2.936e+00       7.913e-02           0.066          -0.032           0.997       1.380e-03          0.5818
 447       4.163e-02       2.936e+00       8.036e-02           0.036          -0.032           0.999       1.208e-03          0.6529
 448       2.376e-02       2.936e+00       8.086e-02          -0.003          -0.033           0.999       9.401e-04          0.7457
 449       1.037e-02       2.936e+00       8.070e-02          -0.055          -0.033           0.998       5.973e-04          0.9092
 450       2.561e-03       2.936e+00       8.017e-02          -0.178          -0.033           0.984       2.076e-04          1.0204
Strip 42
 451       1.545e-01       2.979e+00       6.771e-02           0.212          -0.024           0.977       6.929e-05          0.1614
 452       1.499e-01       2.979e+00       6.868e-02           0.197          -0.025           0.980       2.016e-04          0.2208
 453       1.394e-01       2.979e+00       7.069e-02           0.173          -0.027           0.985       3.163e-04          0.2460
 454       1.239e-01       2.979e+00       7.331e-02           0.152          -0.028           0.988       4.049e-04          0.2830
 455       1.046e-01       2.978e+00       7.611e-02           0.125          -0.030           0.992       4.601e-04          0.3132
 456       8.324e-02       2.978e+00       7.864e-02           0.095          -0.031           0.995       4.779e-04          0.3339
 457       6.139e-02       2.978e+00       8.057e-02           0.066          -0.032           0.997       4.574e-04          0.3623
 458       4.086e-02       2.978e+00       8.178e-02           0.036          -0.032           0.999       4.004e-04          0.4155
 459       2.331e-02       2.978e+00       8.226e-02          -0.003          -0.033           0.999       3.115e-04          0.4860
 460       1.018e-02       2.978e+00       8.211e-02          -0.055          -0.033           0.998       1.979e-04          0.5758
 461       2.514e-03       2.978e+00       8.159e-02          -0.178          -0.033           0.984       6.880e-05          0.3241




Horizontal StabilizerCp Coefficients
Strip 1
   0       1.117e+00      -7.457e-01       4.013e-01          -0.015           0.000           1.000       9.633e-06         -0.0040
   1       1.113e+00      -7.457e-01       4.013e-01          -0.015           0.000           1.000       2.812e-05         -0.0065
   2       1.104e+00      -7.457e-01       4.011e-01          -0.015           0.000           1.000       4.433e-05         -0.0095
   3       1.092e+00      -7.457e-01       4.009e-01          -0.015           0.000           1.000       5.694e-05         -0.0132
   4       1.076e+00      -7.457e-01       4.007e-01          -0.015           0.000           1.000       6.495e-05         -0.0180
   5       1.059e+00      -7.457e-01       4.004e-01          -0.015           0.000           1.000       6.769e-05         -0.0246
   6       1.042e+00      -7.457e-01       4.002e-01          -0.015           0.000           1.000       6.495e-05         -0.0348
   7       1.025e+00      -7.457e-01       3.999e-01          -0.015           0.000           1.000       5.694e-05         -0.0522
   8       1.011e+00      -7.457e-01       3.997e-01          -0.015           0.000           1.000       4.433e-05         -0.0870
   9       1.000e+00      -7.457e-01       3.995e-01          -0.015           0.000           1.000       2.812e-05         -0.1807
  10       9.942e-01      -7.457e-01       3.994e-01          -0.015           0.000           1.000       9.633e-06         -0.5660
Strip 2
  11       1.117e+00      -7.382e-01       4.013e-01          -0.015           0.000           1.000       2.870e-05         -0.0063
  12       1.113e+00      -7.382e-01       4.013e-01          -0.015           0.000           1.000       8.378e-05         -0.0110
  13       1.104e+00      -7.382e-01       4.011e-01          -0.015           0.000           1.000       1.321e-04         -0.0165
  14       1.092e+00      -7.382e-01       4.009e-01          -0.015           0.000           1.000       1.697e-04         -0.0231
  15       1.076e+00      -7.382e-01       4.007e-01          -0.015           0.000           1.000       1.935e-04         -0.0316
  16       1.059e+00      -7.382e-01       4.004e-01          -0.015           0.000           1.000       2.017e-04         -0.0435
  17       1.042e+00      -7.382e-01       4.002e-01          -0.015           0.000           1.000       1.935e-04         -0.0619
  18       1.025e+00      -7.382e-01       3.999e-01          -0.015           0.000           1.000       1.697e-04         -0.0937
  19       1.011e+00      -7.382e-01       3.997e-01          -0.015           0.000           1.000       1.321e-04         -0.1582
  20       1.000e+00      -7.382e-01       3.995e-01          -0.015           0.000           1.000       8.378e-05         -0.3152
  21       9.942e-01      -7.382e-01       3.994e-01          -0.015           0.000           1.000       2.870e-05         -0.8365
Strip 3
  22       1.117e+00      -7.232e-01       4.013e-01          -0.015           0.000           1.000       4.719e-05         -0.0090
  23       1.113e+00      -7.232e-01       4.013e-01          -0.015           0.000           1.000       1.377e-04         -0.0160
  24       1.104e+00      -7.232e-01       4.011e-01          -0.015           0.000           1.000       2.171e-04         -0.0244
  25       1.092e+00      -7.232e-01       4.009e-01          -0.015           0.000           1.000       2.789e-04         -0.0345
  26       1.076e+00      -7.232e-01       4.007e-01          -0.015           0.000           1.000       3.181e-04         -0.0475
  27       1.059e+00      -7.232e-01       4.004e-01          -0.015           0.000           1.000       3.316e-04         -0.0658
  28       1.042e+00      -7.232e-01       4.002e-01          -0.015           0.000           1.000       3.181e-04         -0.0939
  29       1.025e+00      -7.232e-01       3.999e-01          -0.015           0.000           1.000       2.789e-04         -0.1410
  30       1.011e+00      -7.232e-01       3.997e-01          -0.015           0.000           1.000       2.171e-04         -0.2282
  31       1.000e+00      -7.232e-01       3.995e-01          -0.015           0.000           1.000       1.377e-04         -0.4189
  32       9.942e-01      -7.232e-01       3.994e-01          -0.015           0.000           1.000       4.719e-05         -1.0565
Strip 4
  33       1.117e+00      -7.011e-01       4.013e-01          -0.015          -0.000           1.000       6.471e-05         -0.0120
  34       1.113e+00      -7.011e-01       4.013e-01          -0.015          -0.000           1.000       1.889e-04         -0.0214
  35       1.104e+00      -7.011e-01       4.011e-01          -0.015          -0.000           1.000       2.978e-04         -0.0328
  36       1.092e+00      -7.011e-01       4.009e-01          -0.015          -0.000           1.000       3.825e-04         -0.0466
  37       1.076e+00      -7.011e-01       4.007e-01          -0.015          -0.000           1.000       4.363e-04         -0.0643
  38       1.059e+00      -7.011e-01       4.004e-01          -0.015          -0.000           1.000       4.547e-04         -0.0888
  39       1.042e+00      -7.011e-01       4.002e-01          -0.015          -0.000           1.000       4.363e-04         -0.1251
  40       1.025e+00      -7.011e-01       3.999e-01          -0.015          -0.000           1.000       3.825e-04         -0.1825
  41       1.011e+00      -7.011e-01       3.997e-01          -0.015           0.000           1.000       2.978e-04         -0.2826
  42       1.000e+00      -7.011e-01       3.995e-01          -0.015          -0.000           1.000       1.889e-04         -0.4985
  43       9.942e-01      -7.011e-01       3.994e-01          -0.015           0.000           1.000       6.471e-05         -1.2340
Strip 5
  44       1.117e+00      -6.723e-01       4.013e-01          -0.015           0.000           1.000       8.092e-05         -0.0150
  45       1.113e+00      -6.723e-01       4.013e-01          -0.015           0.000           1.000       2.362e-04         -0.0268
  46       1.104e+00      -6.723e-01       4.011e-01          -0.015           0.000           1.000       3.724e-04         -0.0412
  47       1.092e+00      -6.723e-01       4.009e-01          -0.015           0.000           1.000       4.783e-04         -0.0584
  48       1.076e+00      -6.723e-01       4.007e-01          -0.015           0.000           1.000       5.456e-04         -0.0801
  49       1.059e+00      -6.723e-01       4.004e-01          -0.015           0.000           1.000       5.686e-04         -0.1094
  50       1.042e+00      -6.723e-01       4.002e-01          -0.015           0.000           1.000       5.456e-04         -0.1512
  51       1.025e+00      -6.723e-01       3.999e-01          -0.015           0.000           1.000       4.783e-04         -0.2150
  52       1.011e+00      -6.723e-01       3.997e-01          -0.015           0.000           1.000       3.724e-04         -0.3243
  53       1.000e+00      -6.723e-01       3.995e-01          -0.015           0.000           1.000       2.362e-04         -0.5611
  54       9.942e-01      -6.723e-01       3.994e-01          -0.015          -0.000           1.000       8.092e-05         -1.3770
Strip 6
  55       1.117e+00      -6.375e-01       4.013e-01          -0.015           0.000           1.000       9.548e-05         -0.0177
  56       1.113e+00      -6.375e-01       4.013e-01          -0.015           0.000           1.000       2.787e-04         -0.0317
  57       1.104e+00      -6.375e-01       4.011e-01          -0.015           0.000           1.000       4.394e-04         -0.0485
  58       1.092e+00      -6.375e-01       4.009e-01          -0.015           0.000           1.000       5.644e-04         -0.0685
  59       1.076e+00      -6.375e-01       4.007e-01          -0.015           0.000           1.000       6.437e-04         -0.0934
  60       1.059e+00      -6.375e-01       4.004e-01          -0.015           0.000           1.000       6.709e-04         -0.1260
  61       1.042e+00      -6.375e-01       4.002e-01          -0.015           0.000           1.000       6.437e-04         -0.1715
  62       1.025e+00      -6.375e-01       3.999e-01          -0.015           0.000           1.000       5.644e-04         -0.2399
  63       1.011e+00      -6.375e-01       3.997e-01          -0.015           0.000           1.000       4.394e-04         -0.3565
  64       1.000e+00      -6.375e-01       3.995e-01          -0.015           0.000           1.000       2.787e-04         -0.6104
  65       9.942e-01      -6.375e-01       3.994e-01          -0.015           0.000           1.000       9.548e-05         -1.4913
Strip 7
  66       1.117e+00      -5.973e-01       4.013e-01          -0.015          -0.000           1.000       1.081e-04         -0.0200
  67       1.113e+00      -5.973e-01       4.013e-01          -0.015           0.000           1.000       3.155e-04         -0.0356
  68       1.104e+00      -5.973e-01       4.011e-01          -0.015           0.000           1.000       4.974e-04         -0.0545
  69       1.092e+00      -5.973e-01       4.009e-01          -0.015           0.000           1.000       6.390e-04         -0.0766
  70       1.076e+00      -5.973e-01       4.007e-01          -0.015           0.000           1.000       7.288e-04         -0.1037
  71       1.059e+00      -5.973e-01       4.004e-01          -0.015          -0.000           1.000       7.596e-04         -0.1388
  72       1.042e+00      -5.973e-01       4.002e-01          -0.015          -0.000           1.000       7.288e-04         -0.1869
  73       1.025e+00      -5.973e-01       3.999e-01          -0.015           0.000           1.000       6.390e-04         -0.2588
  74       1.011e+00      -5.973e-01       3.997e-01          -0.015          -0.000           1.000       4.974e-04         -0.3812
  75       1.000e+00      -5.973e-01       3.995e-01          -0.015          -0.000           1.000       3.155e-04         -0.6489
  76       9.942e-01      -5.973e-01       3.994e-01          -0.015           0.000           1.000       1.081e-04         -1.5813
Strip 8
  77       1.117e+00      -5.525e-01       4.013e-01          -0.015           0.000           1.000       1.185e-04         -0.0217
  78       1.113e+00      -5.525e-01       4.013e-01          -0.015           0.000           1.000       3.459e-04         -0.0387
  79       1.104e+00      -5.525e-01       4.011e-01          -0.015          -0.000           1.000       5.453e-04         -0.0591
  80       1.092e+00      -5.525e-01       4.009e-01          -0.015          -0.000           1.000       7.006e-04         -0.0827
  81       1.076e+00      -5.525e-01       4.007e-01          -0.015           0.000           1.000       7.990e-04         -0.1115
  82       1.059e+00      -5.525e-01       4.004e-01          -0.015           0.000           1.000       8.328e-04         -0.1483
  83       1.042e+00      -5.525e-01       4.002e-01          -0.015           0.000           1.000       7.990e-04         -0.1984
  84       1.025e+00      -5.525e-01       3.999e-01          -0.015           0.000           1.000       7.006e-04         -0.2730
  85       1.011e+00      -5.525e-01       3.997e-01          -0.015           0.000           1.000       5.453e-04         -0.4001
  86       1.000e+00      -5.525e-01       3.995e-01          -0.015           0.000           1.000       3.459e-04         -0.6786
  87       9.942e-01      -5.525e-01       3.994e-01          -0.015          -0.000           1.000       1.185e-04         -1.6512
Strip 9
  88       1.117e+00      -5.041e-01       4.013e-01          -0.015           0.000           1.000       1.265e-04         -0.0230
  89       1.113e+00      -5.041e-01       4.013e-01          -0.015           0.000           1.000       3.693e-04         -0.0410
  90       1.104e+00      -5.041e-01       4.011e-01          -0.015           0.000           1.000       5.822e-04         -0.0624
  91       1.092e+00      -5.041e-01       4.009e-01          -0.015          -0.000           1.000       7.479e-04         -0.0873
  92       1.076e+00      -5.041e-01       4.007e-01          -0.015          -0.000           1.000       8.530e-04         -0.1172
  93       1.059e+00      -5.041e-01       4.004e-01          -0.015           0.000           1.000       8.890e-04         -0.1553
  94       1.042e+00      -5.041e-01       4.002e-01          -0.015           0.000           1.000       8.530e-04         -0.2070
  95       1.025e+00      -5.041e-01       3.999e-01          -0.015           0.000           1.000       7.479e-04         -0.2837
  96       1.011e+00      -5.041e-01       3.997e-01          -0.015           0.000           1.000       5.822e-04         -0.4143
  97       1.000e+00      -5.041e-01       3.995e-01          -0.015          -0.000           1.000       3.693e-04         -0.7013
  98       9.942e-01      -5.041e-01       3.994e-01          -0.015          -0.000           1.000       1.265e-04         -1.7049
Strip 10
  99       1.117e+00      -4.531e-01       4.013e-01          -0.015           0.000           1.000       1.319e-04         -0.0240
 100       1.113e+00      -4.531e-01       4.013e-01          -0.015           0.000           1.000       3.851e-04         -0.0426
 101       1.104e+00      -4.531e-01       4.011e-01          -0.015           0.000           1.000       6.071e-04         -0.0649
 102       1.092e+00      -4.531e-01       4.009e-01          -0.015           0.000           1.000       7.800e-04         -0.0906
 103       1.076e+00      -4.531e-01       4.007e-01          -0.015           0.000           1.000       8.896e-04         -0.1214
 104       1.059e+00      -4.531e-01       4.004e-01          -0.015           0.000           1.000       9.271e-04         -0.1605
 105       1.042e+00      -4.531e-01       4.002e-01          -0.015           0.000           1.000       8.896e-04         -0.2133
 106       1.025e+00      -4.531e-01       3.999e-01          -0.015           0.000           1.000       7.800e-04         -0.2916
 107       1.011e+00      -4.531e-01       3.997e-01          -0.015           0.000           1.000       6.071e-04         -0.4251
 108       1.000e+00      -4.531e-01       3.995e-01          -0.015           0.000           1.000       3.851e-04         -0.7185
 109       9.942e-01      -4.531e-01       3.994e-01          -0.015           0.000           1.000       1.319e-04         -1.7455
Strip 11
 110       1.117e+00      -4.004e-01       4.013e-01          -0.015           0.000           1.000       1.347e-04         -0.0247
 111       1.113e+00      -4.004e-01       4.013e-01          -0.015           0.000           1.000       3.931e-04         -0.0438
 112       1.104e+00      -4.004e-01       4.011e-01          -0.015          -0.000           1.000       6.198e-04         -0.0667
 113       1.092e+00      -4.004e-01       4.009e-01          -0.015          -0.000           1.000       7.962e-04         -0.0930
 114       1.076e+00      -4.004e-01       4.007e-01          -0.015          -0.000           1.000       9.081e-04         -0.1245
 115       1.059e+00      -4.004e-01       4.004e-01          -0.015           0.000           1.000       9.464e-04         -0.1642
 116       1.042e+00      -4.004e-01       4.002e-01          -0.015           0.000           1.000       9.081e-04         -0.2179
 117       1.025e+00      -4.004e-01       3.999e-01          -0.015           0.000           1.000       7.962e-04         -0.2975
 118       1.011e+00      -4.004e-01       3.997e-01          -0.015           0.000           1.000       6.198e-04         -0.4330
 119       1.000e+00      -4.004e-01       3.995e-01          -0.015          -0.000           1.000       3.931e-04         -0.7313
 120       9.942e-01      -4.004e-01       3.994e-01          -0.015          -0.000           1.000       1.347e-04         -1.7760
Strip 12
 121       1.117e+00      -3.472e-01       4.013e-01          -0.015          -0.000           1.000       1.347e-04         -0.0252
 122       1.113e+00      -3.472e-01       4.013e-01          -0.015          -0.000           1.000       3.931e-04         -0.0447
 123       1.104e+00      -3.472e-01       4.011e-01          -0.015           0.000           1.000       6.198e-04         -0.0680
 124       1.092e+00      -3.472e-01       4.009e-01          -0.015           0.000           1.000       7.962e-04         -0.0947
 125       1.076e+00      -3.472e-01       4.007e-01          -0.015           0.000           1.000       9.081e-04         -0.1267
 126       1.059e+00      -3.472e-01       4.004e-01          -0.015           0.000           1.000       9.464e-04         -0.1670
 127       1.042e+00      -3.472e-01       4.002e-01          -0.015           0.000           1.000       9.081e-04         -0.2213
 128       1.025e+00      -3.472e-01       3.999e-01          -0.015           0.000           1.000       7.962e-04         -0.3018
 129       1.011e+00      -3.472e-01       3.997e-01          -0.015           0.000           1.000       6.198e-04         -0.4389
 130       1.000e+00      -3.472e-01       3.995e-01          -0.015           0.000           1.000       3.931e-04         -0.7408
 131       9.942e-01      -3.472e-01       3.994e-01          -0.015           0.000           1.000       1.347e-04         -1.7985
Strip 13
 132       1.117e+00      -2.946e-01       4.013e-01          -0.015           0.000           1.000       1.319e-04         -0.0255
 133       1.113e+00      -2.946e-01       4.013e-01          -0.015           0.000           1.000       3.851e-04         -0.0454
 134       1.104e+00      -2.946e-01       4.011e-01          -0.015          -0.000           1.000       6.071e-04         -0.0689
 135       1.092e+00      -2.946e-01       4.009e-01          -0.015           0.000           1.000       7.800e-04         -0.0960
 136       1.076e+00      -2.946e-01       4.007e-01          -0.015           0.000           1.000       8.896e-04         -0.1283
 137       1.059e+00      -2.946e-01       4.004e-01          -0.015           0.000           1.000       9.271e-04         -0.1690
 138       1.042e+00      -2.946e-01       4.002e-01          -0.015           0.000           1.000       8.896e-04         -0.2238
 139       1.025e+00      -2.946e-01       3.999e-01          -0.015           0.000           1.000       7.800e-04         -0.3049
 140       1.011e+00      -2.946e-01       3.997e-01          -0.015           0.000           1.000       6.071e-04         -0.4432
 141       1.000e+00      -2.946e-01       3.995e-01          -0.015           0.000           1.000       3.851e-04         -0.7477
 142       9.942e-01      -2.946e-01       3.994e-01          -0.015           0.000           1.000       1.319e-04         -1.8150
Strip 14
 143       1.117e+00      -2.435e-01       4.013e-01          -0.015           0.000           1.000       1.265e-04         -0.0258
 144       1.113e+00      -2.435e-01       4.013e-01          -0.015           0.000           1.000       3.693e-04         -0.0458
 145       1.104e+00      -2.435e-01       4.011e-01          -0.015           0.000           1.000       5.822e-04         -0.0696
 146       1.092e+00      -2.435e-01       4.009e-01          -0.015           0.000           1.000       7.479e-04         -0.0969
 147       1.076e+00      -2.435e-01       4.007e-01          -0.015          -0.000           1.000       8.530e-04         -0.1294
 148       1.059e+00      -2.435e-01       4.004e-01          -0.015           0.000           1.000       8.890e-04         -0.1704
 149       1.042e+00      -2.435e-01       4.002e-01          -0.015           0.000           1.000       8.530e-04         -0.2255
 150       1.025e+00      -2.435e-01       3.999e-01          -0.015           0.000           1.000       7.479e-04         -0.3071
 151       1.011e+00      -2.435e-01       3.997e-01          -0.015           0.000           1.000       5.822e-04         -0.4463
 152       1.000e+00      -2.435e-01       3.995e-01          -0.015           0.000           1.000       3.693e-04         -0.7526
 153       9.942e-01      -2.435e-01       3.994e-01          -0.015          -0.000           1.000       1.265e-04         -1.8268
Strip 15
 154       1.117e+00      -1.951e-01       4.013e-01          -0.015           0.000           1.000       1.185e-04         -0.0260
 155       1.113e+00      -1.951e-01       4.013e-01          -0.015           0.000           1.000       3.459e-04         -0.0461
 156       1.104e+00      -1.951e-01       4.011e-01          -0.015           0.000           1.000       5.453e-04         -0.0701
 157       1.092e+00      -1.951e-01       4.009e-01          -0.015           0.000           1.000       7.006e-04         -0.0975
 158       1.076e+00      -1.951e-01       4.007e-01          -0.015           0.000           1.000       7.990e-04         -0.1302
 159       1.059e+00      -1.951e-01       4.004e-01          -0.015           0.000           1.000       8.328e-04         -0.1713
 160       1.042e+00      -1.951e-01       4.002e-01          -0.015           0.000           1.000       7.990e-04         -0.2268
 161       1.025e+00      -1.951e-01       3.999e-01          -0.015           0.000           1.000       7.006e-04         -0.3087
 162       1.011e+00      -1.951e-01       3.997e-01          -0.015           0.000           1.000       5.453e-04         -0.4484
 163       1.000e+00      -1.951e-01       3.995e-01          -0.015          -0.000           1.000       3.459e-04         -0.7561
 164       9.942e-01      -1.951e-01       3.994e-01          -0.015          -0.000           1.000       1.185e-04         -1.8352
Strip 16
 165       1.117e+00      -1.504e-01       4.013e-01          -0.015           0.000           1.000       1.081e-04         -0.0261
 166       1.113e+00      -1.504e-01       4.013e-01          -0.015           0.000           1.000       3.155e-04         -0.0463
 167       1.104e+00      -1.504e-01       4.011e-01          -0.015           0.000           1.000       4.974e-04         -0.0704
 168       1.092e+00      -1.504e-01       4.009e-01          -0.015           0.000           1.000       6.390e-04         -0.0979
 169       1.076e+00      -1.504e-01       4.007e-01          -0.015           0.000           1.000       7.288e-04         -0.1307
 170       1.059e+00      -1.504e-01       4.004e-01          -0.015           0.000           1.000       7.596e-04         -0.1720
 171       1.042e+00      -1.504e-01       4.002e-01          -0.015           0.000           1.000       7.288e-04         -0.2276
 172       1.025e+00      -1.504e-01       3.999e-01          -0.015           0.000           1.000       6.390e-04         -0.3097
 173       1.011e+00      -1.504e-01       3.997e-01          -0.015           0.000           1.000       4.974e-04         -0.4499
 174       1.000e+00      -1.504e-01       3.995e-01          -0.015           0.000           1.000       3.155e-04         -0.7585
 175       9.942e-01      -1.504e-01       3.994e-01          -0.015           0.000           1.000       1.081e-04         -1.8408
Strip 17
 176       1.117e+00      -1.102e-01       4.013e-01          -0.015           0.000           1.000       9.548e-05         -0.0262
 177       1.113e+00      -1.102e-01       4.013e-01          -0.015           0.000           1.000       2.787e-04         -0.0465
 178       1.104e+00      -1.102e-01       4.011e-01          -0.015           0.000           1.000       4.394e-04         -0.0706
 179       1.092e+00      -1.102e-01       4.009e-01          -0.015           0.000           1.000       5.644e-04         -0.0982
